customer_id,Customer_Age,Income_Category,Total_Relationship_Count,Total_Trans_Amt,Total_Trans_Ct,Months_Inactive_12_mon,cluster,churned,churn_probability,propensity_score,targeting_band
712460433,39,$40K - $60K,4,4112,80,1,3,0,0.00018082418,,
719801508,36,$120K +,6,4314,82,3,3,0,0.00032870896,,
720983733,44,$60K - $80K,2,2136,54,3,2,1,0.9783317,0.6534205,Priority
713657733,47,$60K - $80K,5,3809,71,3,3,0,0.0017496612,,
709955958,41,Less than $40K,4,3374,45,2,3,0,0.027719473,,
719099583,42,$40K - $60K,3,1360,33,2,0,1,0.9491829,,
719513733,48,$80K - $120K,3,4276,69,3,2,0,0.0036454534,,
710654808,46,$80K - $120K,3,2308,44,1,2,1,0.98076594,,
719651358,46,Unknown,3,4092,77,3,2,0,0.00078395556,,
718917408,46,$40K - $60K,4,3704,70,3,2,0,0.0076137236,,
808753758,52,$120K +,5,4109,71,2,3,0,0.0010015053,,
711699183,56,$60K - $80K,4,3723,58,1,3,0,0.0008993303,,
711196458,38,Less than $40K,2,1893,41,2,2,1,0.9985102,0.2023097,Low priority
772565883,41,$80K - $120K,3,4719,70,5,2,0,0.008786161,,
717203958,51,$40K - $60K,6,1842,32,3,3,0,0.03907264,,
769701258,26,Unknown,3,3996,71,3,2,0,0.00028136827,,
714933783,51,$60K - $80K,5,3775,62,1,2,0,0.005010786,,
717650133,41,$60K - $80K,5,3571,58,1,3,0,0.002395321,,
708707808,57,$60K - $80K,4,3438,66,1,0,0,0.00041460292,,
717331758,44,$120K +,6,4228,83,3,2,0,0.00393081,,
801385458,52,$120K +,5,4017,80,2,2,0,0.0003188441,,
710605458,49,$60K - $80K,6,4127,70,3,3,0,0.0014712547,,
719570733,52,$60K - $80K,3,3766,83,2,0,0,0.00048384722,,
708646233,44,Unknown,3,3632,50,2,3,0,0.05022363,,
766006758,63,$60K - $80K,3,1734,38,2,2,0,0.1814275,,
710695083,44,$60K - $80K,4,1635,31,1,3,0,0.0022499936,,
709224033,53,$60K - $80K,1,1830,36,3,2,1,0.992413,0.22485471,Low priority
795991758,47,$40K - $60K,5,4079,67,3,2,0,0.01333852,,
709381383,49,$60K - $80K,4,3830,77,6,0,0,0.00086125056,,
810321933,35,$80K - $120K,5,1898,36,3,3,0,0.020841485,,
716235783,45,$40K - $60K,3,4047,75,2,2,0,0.0018117022,,
758833758,45,$40K - $60K,4,3520,68,3,0,0,0.0015416119,,
713579733,36,$60K - $80K,5,2597,71,3,3,0,0.0057541355,,
804649833,42,$40K - $60K,3,3436,74,3,2,0,0.0011799791,,
780971583,46,$120K +,6,3772,62,2,3,0,0.001295512,,
804673308,49,$40K - $60K,2,1866,37,3,2,1,0.93912685,0.4803796,Test
788747358,50,$40K - $60K,5,4836,68,3,3,0,0.0032232702,,
713199558,57,Less than $40K,5,3669,58,3,0,0,0.00888915,,
713777883,46,Unknown,3,3543,52,3,3,0,0.051447082,,
771081558,55,$120K +,3,2862,78,2,3,0,0.0014346296,,
710229333,38,$40K - $60K,6,3812,64,1,3,0,0.0052469415,,
720406233,35,Less than $40K,5,1770,46,2,2,0,0.003146594,,
767784708,48,$60K - $80K,2,2356,40,3,2,1,0.99823296,0.33218804,Low priority
712052058,57,$40K - $60K,3,4212,75,3,3,0,0.000538704,,
715278708,55,$60K - $80K,5,3851,65,3,0,0,0.0025556157,,
827049558,47,$80K - $120K,3,4421,89,2,0,0,0.0001708736,,
710248233,37,$40K - $60K,5,3392,80,2,0,0,0.00064161664,,
712146558,48,Less than $40K,3,3230,65,2,0,0,0.003239421,,
715179933,49,Unknown,6,4253,91,2,3,0,0.00042365812,,
709215708,49,$60K - $80K,4,3737,73,2,2,0,0.006546499,,
710668458,48,Less than $40K,5,3405,76,3,3,0,0.00064429874,,
718828083,52,$40K - $60K,4,3533,73,3,2,0,0.005282213,,
720781158,44,$40K - $60K,4,3829,74,2,2,0,0.00436133,,
716938383,41,$80K - $120K,3,3811,61,2,3,0,0.02201906,,
709976358,51,Less than $40K,4,3952,80,3,3,0,0.0017546787,,
715688958,45,Less than $40K,3,4550,84,1,0,0,0.00010339966,,
721493883,49,Less than $40K,5,3313,69,2,3,0,0.0022440676,,
709830783,47,$120K +,5,4039,72,2,3,0,0.0010386661,,
715354983,44,$40K - $60K,6,3653,77,3,3,0,0.0015681837,,
713532858,42,$80K - $120K,6,4077,70,1,3,0,0.0003381388,,
721295658,62,$80K - $120K,6,3975,63,1,2,0,0.06873108,,
720313083,32,$120K +,5,2637,68,3,0,0,0.002284983,,
720724008,43,$80K - $120K,4,3717,67,1,2,0,0.0007474775,,
712828533,62,$60K - $80K,3,4820,74,1,3,0,0.0013350664,,
717007458,46,$40K - $60K,4,3256,71,3,0,0,0.004388347,,
710728458,62,Less than $40K,3,4409,75,3,3,0,0.0018565403,,
717720108,42,$80K - $120K,4,3274,69,2,3,0,0.0021346677,,
720648483,39,$80K - $120K,4,1821,53,3,2,0,0.031993814,,
770146008,59,$40K - $60K,4,1908,37,3,0,0,0.1679131,,
714829683,43,$80K - $120K,3,3688,65,3,2,0,0.0057503474,,
717015333,52,$120K +,6,3974,70,1,0,0,0.00026028222,,
757837458,59,Unknown,4,4065,79,2,2,0,0.0007150675,,
719240358,60,$60K - $80K,4,4095,67,3,3,0,0.0006015902,,
719036883,48,Less than $40K,3,4163,77,3,2,0,0.005880271,,
714000108,40,Unknown,5,3658,66,2,2,0,0.0056787566,,
720786033,55,$80K - $120K,5,2489,38,2,2,0,0.21614791,,
708917133,48,$80K - $120K,3,4498,73,3,2,0,0.023722911,,
818929158,36,$40K - $60K,3,2220,53,3,3,0,0.8266461,,
709513458,49,$60K - $80K,3,3213,52,2,3,0,0.002561419,,
717705858,40,$80K - $120K,4,2528,52,3,2,0,0.71289134,,
716573058,54,Less than $40K,3,1598,40,3,2,1,0.986147,,
827695683,40,$120K +,4,3906,77,2,2,0,0.0014256136,,
819189108,63,$80K - $120K,6,4456,85,2,3,0,0.00040709996,,
716977758,44,Less than $40K,2,1913,35,3,0,1,0.96078914,0.58878636,Priority
714901383,44,$80K - $120K,6,4503,69,3,3,0,0.0052667996,,
718500633,45,Less than $40K,5,3270,58,1,3,0,0.0016512076,,
713516433,36,Less than $40K,6,2934,80,1,3,0,0.00021022517,,
715140933,45,$40K - $60K,5,3704,60,2,2,0,0.018409422,,
712642533,38,$80K - $120K,6,3788,76,1,3,0,6.85599e-05,,
721498008,44,Less than $40K,5,3966,57,2,3,0,0.07253434,,
717189183,35,$40K - $60K,6,2665,65,3,3,0,0.010169552,,
708902883,55,$120K +,5,3364,61,2,3,0,0.06581686,,
817889583,61,$40K - $60K,3,2260,46,3,2,1,0.9214483,,
717242058,43,Less than $40K,2,2134,42,3,2,1,0.99450713,0.3027326,Low priority
715628733,40,Less than $40K,6,3157,59,3,2,0,0.033854607,,
716613933,51,$40K - $60K,6,3651,60,5,0,0,0.004989748,,
712709508,48,Unknown,3,2645,63,3,2,0,0.35271582,,
716306583,64,Less than $40K,3,2325,45,3,2,1,0.97224313,,
720026058,49,$80K - $120K,6,3526,64,1,3,0,0.0005262821,,
756397458,54,Less than $40K,6,3170,70,3,2,0,0.0043404116,,
712644483,46,$60K - $80K,5,4270,62,3,3,0,0.0063493853,,
814489683,34,Less than $40K,3,2596,59,1,3,0,0.0075253076,,
789111483,46,$80K - $120K,5,4255,75,3,2,0,0.0023354893,,
709573533,48,$40K - $60K,5,3914,71,1,3,0,0.00072094006,,
807137808,45,$60K - $80K,4,3494,67,1,3,0,0.0005628746,,
711861258,65,Less than $40K,3,4046,57,2,2,0,0.07417847,,
716660583,45,$40K - $60K,4,3696,72,5,2,0,0.0011008804,,
717222033,40,Less than $40K,3,4272,76,1,0,0,0.00018831491,,
716617608,50,Less than $40K,6,1936,58,3,0,0,0.10762735,,
716786808,40,$60K - $80K,3,3838,66,2,3,0,0.001991847,,
718882008,38,$120K +,6,4960,73,2,3,0,0.0035876913,,
770975133,36,Less than $40K,5,4382,74,2,2,0,0.0009468921,,
715234008,54,$40K - $60K,6,4216,67,3,2,0,0.0034730893,,
709326183,50,$60K - $80K,6,3447,74,2,3,0,0.00076102157,,
721233033,50,$80K - $120K,1,1474,36,2,2,1,0.99544346,0.13858932,Low priority
712319958,41,$80K - $120K,4,3853,71,2,3,0,0.0040122536,,
712198983,46,$60K - $80K,3,3169,67,3,2,0,0.017466297,,
772103208,44,Unknown,4,3534,78,3,3,0,0.0016374509,,
779502333,50,$120K +,5,1480,37,3,2,1,0.9698944,,
718737708,45,$80K - $120K,3,4202,66,5,2,0,0.0026449703,,
821351958,40,Less than $40K,6,3308,54,1,3,0,0.021017157,,
716142858,46,Less than $40K,3,3914,77,1,3,0,0.00016535373,,
826079508,48,$60K - $80K,4,3654,65,3,2,0,0.0049847476,,
773236983,47,$40K - $60K,4,1839,29,2,0,0,0.024857212,,
826717533,42,$80K - $120K,6,4631,76,1,3,0,0.0006254883,,
789334458,43,Unknown,3,4197,67,1,3,0,0.00027429799,,
814092858,49,Unknown,5,4372,65,2,3,0,0.0043777702,,
708355683,46,Unknown,3,2976,65,2,2,0,0.14819455,,
803124408,41,Unknown,2,1926,53,3,2,1,0.9909547,0.36297634,Low priority
789964983,45,$40K - $60K,2,1724,35,2,2,1,0.9944454,0.40604326,Low priority
720303933,40,$80K - $120K,6,4526,82,1,3,0,0.00026179143,,
708665133,40,$80K - $120K,6,4003,67,2,3,0,0.0027192559,,
828236133,49,$40K - $60K,4,4269,92,2,3,0,0.00013551627,,
712000758,51,$120K +,5,3997,54,2,3,0,0.017035358,,
715378383,43,Unknown,4,3639,76,3,3,0,0.0008356105,,
769985883,45,$80K - $120K,6,3549,65,3,2,0,0.0164792,,
709297608,38,$80K - $120K,3,1585,32,3,2,1,0.99321955,,
716971833,40,Unknown,5,4496,61,3,3,0,0.030380055,,
801373833,49,$40K - $60K,3,2920,46,2,3,0,0.52105254,,
716040783,45,Less than $40K,3,4178,66,2,3,0,0.025402306,,
817977933,63,Less than $40K,5,2288,48,6,0,1,0.8651231,,
827055333,43,$40K - $60K,5,2015,37,3,2,0,0.31525615,,
772116408,50,$40K - $60K,4,2377,56,1,3,0,0.031676605,,
734924658,47,Less than $40K,5,4123,67,3,0,0,0.003536397,,
711775383,63,$60K - $80K,6,4059,66,1,3,0,0.00096361164,,
715019058,30,Less than $40K,3,2933,65,1,0,0,0.0021436492,,
780715683,41,$60K - $80K,4,3582,69,1,3,0,0.0006673151,,
827341383,38,Less than $40K,5,3607,81,3,0,0,0.00043874283,,
708757233,44,Less than $40K,4,3697,77,2,0,0,0.00033568006,,
710504283,50,$80K - $120K,6,4014,70,3,2,0,0.0021756783,,
713919183,50,$80K - $120K,5,4630,74,3,2,0,0.007975607,,
713171358,46,Less than $40K,6,3880,74,1,3,0,0.0002774828,,
773140683,51,$60K - $80K,4,4191,65,1,3,0,0.0007155801,,
716358033,53,Less than $40K,6,5004,65,3,2,0,0.070766,,
826410708,40,$60K - $80K,3,5554,64,2,2,0,0.12009101,,
789717708,49,$40K - $60K,5,4180,82,2,3,0,0.00090730586,,
711679533,54,$120K +,3,2600,60,2,3,0,0.055614807,,
711342483,50,$80K - $120K,5,3896,58,2,0,0,0.0040434105,,
720242733,45,Less than $40K,5,3718,75,2,0,0,0.00056187116,,
721213833,46,Unknown,4,3780,75,1,3,0,0.00030683225,,
756624183,51,Less than $40K,6,3507,69,1,3,0,0.00053200586,,
717622308,63,Less than $40K,4,4232,75,3,0,0,0.0010391893,,
714629358,54,$40K - $60K,2,1796,41,3,2,1,0.99942786,0.32865557,Low priority
744307008,51,$60K - $80K,4,3890,74,2,3,0,0.0014048724,,
708871158,60,$60K - $80K,4,3516,57,3,2,0,0.03342168,,
710979033,30,$40K - $60K,3,3046,73,1,3,0,0.0061936183,,
818903583,44,$60K - $80K,5,3628,59,2,3,0,0.0011362875,,
712980333,33,$60K - $80K,6,2584,66,3,3,0,0.006359842,,
717655458,40,$40K - $60K,5,3819,61,3,2,0,0.018077832,,
822112383,52,$60K - $80K,5,3769,73,1,3,0,0.00063692103,,
711538758,39,$60K - $80K,1,1954,46,3,2,1,0.9987357,0.6994537,Priority
719987733,51,$40K - $60K,3,1844,37,3,2,1,0.97722334,,
719184783,51,Unknown,3,3536,71,2,3,0,0.0007621777,,
715857183,46,$60K - $80K,3,2150,43,3,3,0,0.1270534,,
719657583,44,$40K - $60K,2,2310,57,2,2,1,0.9914187,0.7410145,Priority
789713208,62,Less than $40K,6,2692,29,3,2,1,0.99363214,,
802031583,53,$80K - $120K,6,3711,83,1,3,0,0.00037989905,,
711529383,47,$40K - $60K,4,3163,73,1,3,0,0.0006542472,,
715371108,45,$80K - $120K,3,1632,42,3,2,1,0.98777825,,
712988958,42,$60K - $80K,5,3253,62,2,0,0,0.0030986376,,
713005908,47,$40K - $60K,5,4772,83,2,0,0,0.001209004,,
712236483,41,Less than $40K,5,4487,71,3,2,0,0.0021465814,,
711852783,46,$60K - $80K,3,3446,56,2,3,0,0.011985399,,
780056733,36,$40K - $60K,3,2627,63,6,0,0,0.1327611,,
796903083,47,$40K - $60K,2,2584,42,3,2,1,0.999406,0.31802,Low priority
716014983,56,Less than $40K,6,3755,77,5,2,0,0.0015532759,,
712521783,54,$80K - $120K,6,3713,65,2,2,0,0.0049874447,,
780045708,42,$40K - $60K,6,4259,79,2,3,0,0.00051471125,,
719488008,39,Less than $40K,3,1902,34,3,0,0,0.09645209,,
771575058,45,Less than $40K,4,3172,55,3,0,0,0.12209639,,
772137183,52,$120K +,1,1822,36,3,2,1,0.9914963,0.4989424,Test
779709033,46,$60K - $80K,6,3908,75,3,0,0,0.0035547514,,
709716258,48,$80K - $120K,3,1807,58,1,2,0,0.010683255,,
737986083,46,$60K - $80K,4,3139,54,1,2,0,0.012306813,,
713343333,42,$40K - $60K,4,4065,77,3,2,0,0.0012694056,,
779331558,45,Less than $40K,6,2598,59,3,2,0,0.9268161,,
714973758,50,Less than $40K,4,2004,25,3,0,0,0.021736197,,
718009158,50,Less than $40K,4,3774,83,2,0,0,0.00018496154,,
789597408,39,$40K - $60K,5,4712,76,2,3,0,0.0030297674,,
712165308,45,Unknown,4,4255,61,2,2,0,0.009678527,,
821768658,52,$120K +,4,2474,51,5,2,1,0.941211,,
719341683,42,$120K +,3,4281,72,2,2,0,0.0034360886,,
708637758,49,Unknown,4,3523,64,3,2,0,0.016306171,,
779974758,51,$120K +,6,3203,54,3,3,0,0.06315205,,
821815458,48,$60K - $80K,5,3398,67,1,3,0,0.0003658599,,
711708408,52,Unknown,4,3967,72,3,3,0,0.0025630752,,
812449758,43,$60K - $80K,2,2129,42,3,2,1,0.9962297,0.3757251,Low priority
715682208,49,$80K - $120K,4,4629,76,1,3,0,0.0005763252,,
719914908,37,Less than $40K,3,1701,44,3,3,0,0.003052475,,
714744783,48,Less than $40K,3,3825,67,1,2,0,0.00039443723,,
710809833,40,$80K - $120K,3,3193,53,1,3,0,0.08626285,,
720942333,49,$40K - $60K,4,2043,52,3,2,0,0.64226943,,
709423158,46,$80K - $120K,4,3592,46,3,0,0,0.021127839,,
718307433,50,Less than $40K,5,2025,36,1,3,0,0.0011386713,,
772607433,50,$80K - $120K,6,4107,59,2,2,0,0.009399905,,
801709308,44,Unknown,6,4558,56,1,3,0,0.015994154,,
778502958,47,$60K - $80K,4,2385,50,2,2,0,0.23574458,,
806656083,48,$40K - $60K,3,4064,70,2,2,0,0.0011645522,,
823635033,49,Less than $40K,6,4200,83,2,2,0,0.00027649538,,
718739508,51,Less than $40K,6,3863,67,2,3,0,0.0017471187,,
709272333,59,Less than $40K,6,4579,73,3,2,0,0.004972769,,
721538883,45,$40K - $60K,4,4449,81,3,2,0,0.0020596755,,
718835583,50,Unknown,6,3769,76,2,3,0,0.0010422197,,
827970933,46,Less than $40K,4,4439,70,2,0,0,0.00036085653,,
719888358,47,$80K - $120K,5,2748,58,3,2,0,0.016844109,,
717030633,46,$60K - $80K,5,3034,51,3,0,0,0.17666277,,
815085708,60,$40K - $60K,1,1861,46,5,2,1,0.99656385,0.16278583,Low priority
716332533,38,$40K - $60K,6,4712,84,1,0,0,0.0003308604,,
822964683,51,Less than $40K,6,4351,62,3,0,0,0.0058529675,,
719335233,47,Less than $40K,5,3610,75,3,2,0,0.0028846078,,
779683683,47,$40K - $60K,6,2344,34,3,0,0,0.051926382,,
712653183,49,Less than $40K,4,3675,81,1,0,0,0.00021526341,,
715485483,39,Less than $40K,3,1479,44,3,2,1,0.9174401,,
788912658,44,Less than $40K,3,3144,62,1,2,0,0.009449063,,
711396483,40,$40K - $60K,3,4505,74,2,3,0,0.0022525182,,
789220008,56,$80K - $120K,5,1425,27,2,3,0,0.0048596053,,
716436483,45,Less than $40K,4,2521,50,4,2,0,0.9474448,,
717661908,37,$80K - $120K,4,2681,55,1,3,0,0.026035717,,
778459833,42,$60K - $80K,3,1789,42,2,3,0,0.0052833483,,
769448658,43,Less than $40K,5,3492,69,2,3,0,0.0028727697,,
820346133,59,Less than $40K,5,4154,60,1,3,0,0.0059381076,,
720119808,42,$80K - $120K,3,3342,52,2,3,0,0.12477852,,
721523658,46,$120K +,4,3699,77,3,3,0,0.0023756304,,
711176133,28,Less than $40K,6,3366,82,3,0,0,0.0004511932,,
794560833,47,$40K - $60K,6,1913,34,3,2,1,0.9970862,,
718197108,54,$80K - $120K,5,1430,37,3,2,1,0.9282406,,
713750583,55,Less than $40K,4,2190,30,2,2,0,0.2680645,,
769576608,62,$60K - $80K,4,3566,76,1,3,0,0.0004918827,,
708626058,49,Less than $40K,6,4098,68,2,3,0,0.0019916801,,
710333883,48,$60K - $80K,5,1905,42,2,2,1,0.9302316,,
715401633,43,Less than $40K,3,2111,38,1,2,0,0.26384178,,
755220783,51,$80K - $120K,5,3576,77,2,3,0,0.00052828423,,
789603183,48,$60K - $80K,4,3756,57,1,3,0,0.017455427,,
767564358,47,$40K - $60K,6,3197,70,1,3,0,0.0015209204,,
789744033,50,$80K - $120K,4,3183,69,1,3,0,0.0018058788,,
709887483,56,$40K - $60K,3,3527,69,1,2,0,0.00054961327,,
779765058,43,$40K - $60K,6,3817,70,1,3,0,0.0005899756,,
789177333,47,Less than $40K,6,2104,40,3,0,1,0.95349294,,
717262833,49,Less than $40K,5,4345,69,2,0,0,0.00097182975,,
714878508,48,Less than $40K,3,2051,49,3,2,0,0.8972725,,
711079308,40,$60K - $80K,4,1884,33,2,2,1,0.97036505,,
794510358,41,$80K - $120K,6,3754,77,3,3,0,0.0009801483,,
715033533,43,Less than $40K,4,4422,71,2,0,0,0.0021940784,,
779400183,42,$60K - $80K,3,2484,55,3,0,0,0.52344763,,
716636808,39,$120K +,4,3572,55,2,3,0,0.045358445,,
708733983,50,$40K - $60K,6,2122,46,3,2,1,0.97303957,,
710521383,50,$80K - $120K,6,2247,41,2,3,0,0.26780134,,
720075558,50,$120K +,6,3838,66,1,3,0,0.00074058713,,
716468658,51,Less than $40K,3,4101,80,1,3,0,0.00029262895,,
717569283,47,Less than $40K,3,4252,70,1,3,0,0.00033390275,,
787491483,41,$80K - $120K,5,3455,80,2,3,0,0.00064161175,,
779995833,49,$60K - $80K,6,3557,64,2,3,0,0.0014612617,,
714215058,42,Less than $40K,5,4006,82,2,3,0,0.0012361741,,
789407958,42,$60K - $80K,6,4063,62,2,3,0,0.0026695547,,
715118058,45,$80K - $120K,3,5274,66,3,3,0,0.08728498,,
713672208,50,$60K - $80K,3,3342,76,5,2,0,0.0096849,,
720865383,53,$120K +,4,4437,50,3,0,0,0.1034518,,
713701533,51,$80K - $120K,4,3578,71,3,3,0,0.0011693415,,
778895883,50,Unknown,5,4430,76,3,3,0,0.0016796114,,
719655258,64,Less than $40K,3,3412,72,2,2,0,0.0009259096,,
711205758,45,$80K - $120K,1,2534,43,3,2,1,0.98889625,0.1839027,Low priority
806264958,52,Less than $40K,5,3211,69,2,3,0,0.0019279656,,
714659133,47,$80K - $120K,2,2178,41,2,3,1,0.9938689,0.4723776,Test
716425833,38,$120K +,5,1797,35,2,2,1,0.94990087,,
712166583,45,Less than $40K,4,3490,66,3,0,0,0.0030622857,,
713124558,43,Unknown,6,4249,75,1,2,0,0.0005953333,,
714048783,57,$80K - $120K,6,4072,72,3,3,0,0.0003686578,,
708784908,47,Unknown,5,4435,88,1,3,0,0.00016800288,,
714332658,42,Less than $40K,5,3896,65,2,2,0,0.0026943767,,
719169783,52,Less than $40K,3,2781,57,3,2,0,0.43619248,,
718270833,48,Less than $40K,6,4100,74,3,3,0,0.0029033788,,
721268133,44,$40K - $60K,5,3495,70,2,3,0,0.0020286997,,
795343683,40,Less than $40K,5,3935,76,1,0,0,0.00016226227,,
715611933,50,Unknown,6,3632,62,4,3,0,0.019182699,,
711184983,41,$80K - $120K,6,3839,73,2,3,0,0.0012518514,,
779601783,42,Less than $40K,3,4364,88,1,3,0,0.00023489853,,
784263558,43,$60K - $80K,4,3184,61,3,2,0,0.06582629,,
720795858,44,$60K - $80K,3,3456,72,3,3,0,0.0024153823,,
756629133,61,Less than $40K,3,2088,37,2,2,0,0.76156944,,
714387108,51,$80K - $120K,4,3481,51,2,2,0,0.7854541,,
712164333,40,$60K - $80K,3,1758,51,3,2,1,0.15129147,,
714429258,46,$60K - $80K,4,3660,55,3,3,0,0.053914294,,
796791258,50,$120K +,5,4006,76,2,0,0,0.00091032236,,
711220683,48,$60K - $80K,4,3280,70,1,3,0,0.0002957467,,
717582558,50,$120K +,4,3874,72,2,3,0,0.0009523301,,
714779733,44,$60K - $80K,3,2237,33,1,2,0,0.28874055,,
817965858,42,Less than $40K,3,3766,69,1,0,0,0.0002873013,,
717358158,46,$60K - $80K,5,3215,64,1,3,0,0.0011540487,,
720301458,52,$120K +,3,3000,64,1,3,0,0.0028863554,,
826471458,42,Less than $40K,2,1919,38,3,2,1,0.988832,0.5374239,Test
794579658,47,$80K - $120K,3,3537,73,2,3,0,0.0028209141,,
717052158,39,$60K - $80K,3,3492,66,2,3,0,0.0038157734,,
818311533,53,Less than $40K,5,3535,65,3,3,0,0.003169409,,
716156508,52,$40K - $60K,3,4095,63,1,3,0,0.0028171516,,
711191808,39,$80K - $120K,3,4256,82,1,3,0,0.0001328789,,
712084383,63,Less than $40K,4,4247,81,2,3,0,0.0003833223,,
788641758,53,$60K - $80K,5,3868,66,3,3,0,0.0030277946,,
788768883,54,$40K - $60K,4,4676,68,1,3,0,0.0014167002,,
713277783,45,$40K - $60K,6,2168,55,2,3,0,0.27955398,,
717451833,45,Unknown,6,4547,67,3,3,0,0.028719045,,
712291308,52,Unknown,5,1852,38,1,0,0,0.003948215,,
712852233,64,Less than $40K,5,4583,78,3,2,0,0.00365557,,
712312908,47,Less than $40K,6,3890,66,2,2,0,0.002631261,,
773457558,45,$40K - $60K,3,3818,81,2,3,0,0.00050287996,,
716194683,41,$40K - $60K,4,2155,48,2,0,0,0.15265846,,
720563058,56,Unknown,6,4175,65,1,0,0,0.00055736426,,
719502183,52,Less than $40K,3,4529,73,1,3,0,0.0005329809,,
712287333,39,$80K - $120K,3,4048,74,1,2,0,0.000118901866,,
716944983,61,$120K +,4,1658,27,3,2,0,0.09599114,,
718115733,57,$60K - $80K,4,1627,27,1,2,0,0.011116544,,
827691858,46,Less than $40K,3,2006,52,2,2,0,0.41222852,,
716431833,38,$40K - $60K,3,4614,96,3,3,0,0.0007745307,,
717265983,44,Unknown,3,3749,80,2,3,0,0.0003019221,,
769578858,40,$40K - $60K,4,4010,76,3,3,0,0.0010958199,,
712815858,57,Less than $40K,5,3525,79,2,3,0,0.0011833068,,
815851233,52,$120K +,6,1726,42,1,2,1,0.96725166,,
779425608,50,Unknown,6,3752,75,1,3,0,0.00033282125,,
811532208,51,$40K - $60K,3,3634,62,5,2,0,0.011904405,,
713896533,42,$60K - $80K,5,3157,63,1,3,0,0.0021645557,,
712546233,51,Less than $40K,5,4065,76,1,3,0,0.0004064801,,
772148058,45,$80K - $120K,6,2755,53,6,2,0,0.611993,,
771776808,44,$40K - $60K,5,1877,38,4,2,1,0.98084867,,
715905633,45,$60K - $80K,3,3433,68,1,3,0,0.00044698274,,
778282758,55,$120K +,6,4140,69,2,3,0,0.0011399856,,
717886008,63,Less than $40K,5,4527,67,3,3,0,0.02087345,,
709985133,33,Less than $40K,3,2603,47,1,3,0,0.050238337,,
709289358,46,$80K - $120K,4,3226,53,1,3,0,0.020690015,,
720457608,41,Less than $40K,4,4306,63,1,3,0,0.0025146417,,
780612558,58,$40K - $60K,3,3421,55,3,0,0,0.0883243,,
714216033,51,$120K +,4,3488,80,1,3,0,0.00037824162,,
710577708,35,$40K - $60K,5,2591,59,3,0,0,0.0058240057,,
719462433,42,Less than $40K,4,4227,92,2,3,0,0.0003455201,,
769063308,45,$80K - $120K,6,1676,36,2,3,0,0.011375118,,
715136583,51,$40K - $60K,4,4077,81,3,2,0,0.001167777,,
710915358,63,Unknown,5,3242,58,1,3,0,0.0030584536,,
709841433,45,Less than $40K,6,3885,83,3,3,0,0.0007385929,,
710509758,36,$120K +,5,2507,64,3,2,0,0.044636205,,
720527058,39,Less than $40K,4,4343,74,3,0,0,0.0004802993,,
711787383,52,Less than $40K,3,3782,64,1,0,0,0.00045251273,,
715824108,52,Less than $40K,3,4697,75,1,3,0,0.0007942576,,
719474583,50,$80K - $120K,6,2778,53,2,2,0,0.5509886,,
719282433,60,Unknown,3,3280,71,3,2,0,0.0036256644,,
772669833,43,$60K - $80K,4,3048,70,3,3,0,0.0044279173,,
789365508,49,$40K - $60K,2,1453,26,3,2,1,0.9965454,0.1839888,Low priority
806641683,44,$80K - $120K,5,3416,70,2,3,0,0.0008129761,,
805534608,54,$40K - $60K,4,3817,60,3,2,0,0.025811918,,
781117533,50,$120K +,6,2823,61,3,3,0,0.12205553,,
710294808,44,$60K - $80K,4,4509,67,1,0,0,0.00036111622,,
718788258,52,$80K - $120K,3,3290,82,3,2,0,0.0022056052,,
716404383,47,Unknown,1,2315,52,3,2,1,0.9745472,0.6007336,Priority
824795358,49,Less than $40K,3,4150,70,3,0,0,0.00025901647,,
715196508,45,$40K - $60K,5,4123,74,3,3,0,0.0029382133,,
779051808,35,$40K - $60K,3,4145,75,2,0,0,0.00055813405,,
720695583,65,Unknown,6,3432,70,2,3,0,0.00033356802,,
826414083,47,$40K - $60K,4,4225,79,3,2,0,0.004935317,,
708426483,56,Less than $40K,4,3534,73,6,3,0,0.00075800344,,
787472283,49,$80K - $120K,4,3918,78,2,3,0,0.00058930035,,
716948283,58,$80K - $120K,3,3497,69,3,3,0,0.0019799732,,
778375458,52,$80K - $120K,6,3402,75,3,3,0,0.0013661927,,
718504983,45,Less than $40K,6,3340,60,2,3,0,0.03634148,,
709625733,50,$60K - $80K,5,4620,64,2,2,0,0.0352124,,
719357058,62,$40K - $60K,5,3962,70,3,3,0,0.0018099982,,
709626858,44,Less than $40K,3,4222,61,3,2,0,0.015311912,,
711843708,61,Less than $40K,2,2860,38,3,2,1,0.99881005,0.3319499,Low priority
711349083,47,Less than $40K,3,2962,60,2,2,0,0.12627937,,
721462458,52,Unknown,3,3784,69,2,3,0,0.00081427785,,
780833058,46,$40K - $60K,4,3835,60,3,0,0,0.0050051287,,
769962933,40,Less than $40K,4,5244,75,1,2,0,0.0024283205,,
719095533,47,$40K - $60K,3,3382,58,3,0,0,0.014922877,,
709718058,52,Less than $40K,5,4650,78,1,0,0,0.00037521066,,
819151083,46,$60K - $80K,3,4042,79,3,2,0,0.0014362083,,
770778108,49,$60K - $80K,4,3585,68,2,0,0,0.00068665517,,
718877883,44,Less than $40K,3,2440,44,1,0,1,0.9003561,,
710376708,50,Less than $40K,4,3928,54,3,0,0,0.057736423,,
718366983,40,$80K - $120K,6,3504,64,2,3,0,0.0097961025,,
